age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,deposit
0.5680514995642757,1,1,1,0,-0.03834445668231446,1,0,2,-0.19683664163803927,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.10348105472738754,0,1,1,0,0.001960860792681245,1,0,2,-0.19683664163803927,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
0.5680514995642757,1,1,1,0,0.020873355915563847,1,0,2,-0.19683664163803927,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
1.5753503310017707,5,1,0,0,0.004131147118257937,1,0,2,-0.19683664163803927,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.10348105472738754,9,2,3,0,0.6583174538278037,1,0,2,-0.19683664163803927,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
1.3235256231423969,9,1,2,0,-0.47426196721957575,0,0,2,-0.19683664163803927,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
0.8198762074236495,1,1,1,0,1.7521417619184565,1,0,2,-0.19683664163803927,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.019539485440929625,1,0,1,0,1.1664744949164034,1,0,2,-0.19683664163803927,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-0.019539485440929625,1,1,1,0,-0.04485531565904454,1,0,2,-0.07807920840801844,8,0.5479401385238752,-0.48121060147537487,-0.36327826546150116,3,1
0.9038177767101074,1,0,0,0,-0.5331697389138003,1,0,2,-0.07807920840801844,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
1.4914087617153127,1,1,0,0,-0.3747388371467017,1,0,2,-0.07807920840801844,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
0.2322852224184441,1,1,3,0,-0.4286859543824652,1,0,2,-0.07807920840801844,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
0.6519930688507336,11,1,0,0,-0.36822797816997166,1,1,2,-0.07807920840801844,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.10348105472738754,7,1,0,0,-0.4767422944488062,1,0,2,-0.07807920840801844,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.019539485440929625,0,1,0,0,-0.5688244428339887,1,0,2,-0.07807920840801844,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
0.2322852224184441,9,1,2,0,0.9460354124185423,1,0,2,-0.07807920840801844,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
1.5753503310017707,7,2,0,0,-0.3769091234722784,1,0,2,-0.07807920840801844,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-1.0268383168784245,4,1,2,0,2.8050406707268056,0,0,2,-0.07807920840801844,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.019539485440929625,5,0,0,0,-0.5461914568672603,1,0,2,-0.07807920840801844,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.019539485440929625,1,1,0,0,0.2865784103468817,1,0,2,-0.07807920840801844,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
0.06440208384552829,9,2,1,0,-0.0510561337321208,1,0,2,-0.07807920840801844,8,1.2826743111754009,-0.48121060147537487,-0.36327826546150116,3,1
-0.4392473318732192,7,2,3,0,-0.3868304323892004,1,0,2,0.04067822482200239,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.18742262401384543,9,1,2,0,-0.44480808137246347,1,1,2,0.04067822482200239,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.8589551783055087,6,2,2,0,-0.4293060361897728,1,0,2,0.04067822482200239,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-1.2786630247377984,1,1,1,0,-0.3976818640170839,1,0,2,0.04067822482200239,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-0.8589551783055087,1,1,1,0,-0.44542816317977113,1,0,2,0.04067822482200239,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-1.0268383168784245,0,2,1,0,-0.4234152590203504,1,1,2,0.04067822482200239,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.3553057625867613,7,0,1,0,-0.4587599220368851,1,0,2,0.04067822482200239,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.6910720397325929,1,2,1,0,-0.6029289422359082,1,0,2,0.04067822482200239,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-1.4465461633107142,9,2,1,0,-0.34714519672151234,1,0,2,0.04067822482200239,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
0.7359346381371915,0,0,1,0,-0.36140707828958774,1,0,2,0.04067822482200239,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-1.1947214554513403,9,2,2,0,0.6750596626251096,1,0,2,0.04067822482200239,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
1.0717009152830232,4,2,2,0,0.8880577634352792,1,0,2,0.04067822482200239,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-0.9428967475919666,9,2,1,0,-0.2063866264626812,1,0,2,0.04067822482200239,8,0.9153072248496381,-0.48121060147537487,-0.36327826546150116,3,1
-0.607130470446135,1,1,0,0,-0.2584734982765218,1,1,2,0.04067822482200239,8,0.5479401385238752,-0.48121060147537487,-0.36327826546150116,3,1
-0.3553057625867613,4,2,1,0,-0.22839953062210192,1,0,2,0.04067822482200239,8,0.5479401385238752,-0.48121060147537487,-0.36327826546150116,3,1
-0.019539485440929625,0,2,1,0,-0.1577102045890325,1,0,2,0.39695052451206486,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
0.48410993027781785,1,1,1,0,-0.2063866264626812,1,0,2,0.39695052451206486,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.8589551783055087,0,1,1,0,-0.44387795866150204,1,0,2,0.39695052451206486,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.8589551783055087,1,1,1,0,-0.2401810849609468,1,0,2,0.39695052451206486,8,0.5479401385238752,-0.48121060147537487,-0.36327826546150116,3,1
0.1483436531319862,7,0,1,0,-0.15150938651595625,1,0,2,0.39695052451206486,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-0.3553057625867613,4,0,2,0,-0.43612693607015673,1,0,2,0.39695052451206486,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.9428967475919666,9,2,2,0,-0.20111593110056636,1,1,2,0.39695052451206486,8,1.2826743111754009,-0.48121060147537487,-0.36327826546150116,3,1
-0.019539485440929625,9,1,1,0,-0.31862143358536155,1,0,2,0.39695052451206486,8,0.9153072248496381,-0.48121060147537487,-0.36327826546150116,3,1
-0.4392473318732192,1,1,1,0,0.9020096040997009,1,0,2,0.5157079577420857,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.5231889011596771,1,0,1,0,-0.4739519263159219,1,0,2,0.5157079577420857,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-1.0268383168784245,7,2,1,0,-0.38993084142573853,1,0,2,0.5157079577420857,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.5231889011596771,1,1,0,0,-0.442327754143233,1,0,2,0.5157079577420857,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.8589551783055087,1,1,1,0,-0.47333184450861426,1,0,2,0.5157079577420857,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.5231889011596771,7,1,1,0,0.8189186419204789,1,0,2,0.5157079577420857,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.607130470446135,9,2,1,0,-0.4475984495053478,1,0,2,0.5157079577420857,8,0.5479401385238752,-0.48121060147537487,-0.36327826546150116,3,1
-0.8589551783055087,0,2,1,0,-0.34032429684112847,1,1,2,0.5157079577420857,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
0.2322852224184441,9,0,1,0,-0.1694917589278774,1,0,2,0.5157079577420857,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-0.4392473318732192,1,1,0,0,-0.34745523762516617,1,1,2,0.5157079577420857,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.5231889011596771,1,1,3,0,1.021065311102765,1,0,2,0.5157079577420857,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.019539485440929625,1,1,0,0,-0.0864007967486555,1,0,2,0.5157079577420857,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.8589551783055087,1,2,0,0,-0.4069830911266983,1,0,2,0.6344653909721065,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.607130470446135,1,1,1,0,-0.09973255560576946,1,0,2,0.6344653909721065,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.7750136090190508,9,1,1,0,-0.22870957152575572,1,0,2,0.6344653909721065,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.4392473318732192,4,1,2,0,-0.21072719911383456,1,1,2,0.6344653909721065,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.9428967475919666,1,2,1,1,-0.3998521503426606,1,0,2,0.6344653909721065,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.3553057625867613,9,2,1,0,-0.09849239199115421,1,0,2,0.6344653909721065,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.4392473318732192,1,1,0,0,-0.28823742502728783,1,0,2,0.6344653909721065,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.8589551783055087,4,2,2,0,-0.21816818080152608,1,0,2,0.6344653909721065,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-1.1947214554513403,9,1,1,0,0.20286736636035216,1,1,2,0.6344653909721065,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.607130470446135,5,1,0,0,0.9209220992225834,0,0,2,0.6344653909721065,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.9428967475919666,9,2,2,0,-0.07430920150615679,1,0,2,0.6344653909721065,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.7750136090190508,9,2,2,0,0.9723888892291164,1,0,2,0.6344653909721065,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.3553057625867613,9,2,1,0,0.5572441192366606,1,0,2,0.6344653909721065,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.7750136090190508,1,1,1,0,-0.23118989875498622,1,0,2,0.6344653909721065,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-0.6910720397325929,1,1,1,0,-0.4739519263159219,1,0,2,0.6344653909721065,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-0.5231889011596771,1,1,0,0,-0.16577126808403167,1,0,2,0.8719802574321481,8,2.017408483826926,-0.48121060147537487,-0.36327826546150116,3,1
-0.5231889011596771,6,0,2,0,-0.05415654276865893,1,0,2,0.8719802574321481,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.9428967475919666,1,2,1,0,-0.3998521503426606,1,0,2,0.8719802574321481,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
0.31622679170490203,1,0,0,0,-0.5703746473522578,1,0,2,0.8719802574321481,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
0.31622679170490203,0,1,1,0,-0.4277558316715038,1,0,2,0.8719802574321481,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-0.6910720397325929,1,1,1,0,-0.020052043366739488,1,0,2,0.8719802574321481,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
0.2322852224184441,4,0,2,0,1.3159142104775414,0,0,2,0.8719802574321481,8,1.2826743111754009,-0.48121060147537487,-0.36327826546150116,3,1
-0.10348105472738754,1,1,0,0,-0.3877605551001619,1,0,2,0.8719802574321481,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-0.8589551783055087,1,1,1,0,0.4282671033166743,1,0,2,0.8719802574321481,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.9428967475919666,9,1,2,0,-0.306219797439209,1,0,2,1.2282525571222107,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
0.2322852224184441,9,0,1,0,-0.08268030590480974,1,0,2,1.2282525571222107,8,3.1195097428042144,-0.48121060147537487,-0.36327826546150116,3,1
-0.607130470446135,7,1,1,0,-0.6407539324816733,1,0,2,1.2282525571222107,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.3553057625867613,1,1,1,0,-0.43519681335919524,0,0,2,1.2282525571222107,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-1.1107798861648825,6,2,2,0,-0.4739519263159219,1,0,2,1.2282525571222107,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.7750136090190508,0,2,1,0,-0.2817265660505578,1,0,2,1.2282525571222107,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-0.3553057625867613,1,0,1,0,-0.37597900076131696,1,0,2,1.2282525571222107,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.607130470446135,4,1,2,0,0.23511162034034871,1,0,2,1.2282525571222107,8,0.5479401385238752,-0.48121060147537487,-0.36327826546150116,3,1
-0.27136419330030337,0,0,1,0,-0.4125638273924669,1,0,2,1.2282525571222107,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-1.1107798861648825,0,2,1,0,-0.33133311063516785,1,0,2,1.2282525571222107,8,1.2826743111754009,-0.48121060147537487,-0.36327826546150116,3,1
-0.8589551783055087,4,0,2,0,-0.11895509163230587,1,0,2,1.2282525571222107,8,0.5479401385238752,-0.48121060147537487,-0.36327826546150116,3,1
1.4914087617153127,7,1,1,0,-0.4807728261963058,1,0,2,1.2282525571222107,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-1.4465461633107142,1,1,1,0,-0.2615739073130599,1,0,2,1.2282525571222107,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-1.2786630247377984,7,2,1,0,-0.1946050721238363,1,0,2,1.2282525571222107,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
1.4914087617153127,5,2,1,0,-0.3651275691334335,1,0,2,1.3470099903522315,8,0.9153072248496381,-0.48121060147537487,-0.36327826546150116,3,1
-0.9428967475919666,2,2,0,0,-0.4739519263159219,1,1,2,1.3470099903522315,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.3553057625867613,0,1,1,0,-0.3890007187147771,1,0,2,1.3470099903522315,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-0.9428967475919666,0,2,1,0,-0.5399906387941841,1,1,2,1.3470099903522315,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-1.3626045940242562,1,1,1,0,-0.44387795866150204,1,0,2,1.3470099903522315,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
0.2322852224184441,7,0,1,0,-0.45813984022957743,1,1,2,1.3470099903522315,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-1.0268383168784245,4,1,2,0,-0.37659908256862457,0,0,2,1.4657674235822522,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-1.2786630247377984,4,2,2,0,1.64672785467616,1,0,2,1.4657674235822522,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-1.2786630247377984,9,2,1,0,-0.26684460267517474,1,0,2,1.4657674235822522,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-1.1947214554513403,7,2,1,0,-0.457209717518616,1,0,2,1.4657674235822522,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-1.3626045940242562,6,2,1,0,-0.088881123977886,1,0,2,1.4657674235822522,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-1.1107798861648825,4,1,1,0,-0.3834199824490085,1,0,2,1.4657674235822522,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-1.530487732597172,7,2,1,0,-0.26777472538613617,1,0,2,1.4657674235822522,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.607130470446135,4,2,2,0,-0.1459286502501876,1,0,2,1.4657674235822522,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-1.1107798861648825,8,2,1,0,-0.17972310874845326,1,0,2,1.4657674235822522,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
0.8198762074236495,2,1,3,0,-0.28606713870171113,1,0,2,1.4657674235822522,8,2.384775570152689,-0.48121060147537487,-0.36327826546150116,3,1
-0.5231889011596771,1,1,1,0,-0.4739519263159219,1,1,2,1.5845248568122732,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
-0.5231889011596771,0,1,1,0,-0.34869540123978143,1,0,2,1.5845248568122732,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
1.239584053855939,1,1,1,0,-0.39675174130612245,1,0,2,1.5845248568122732,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
0.31622679170490203,10,0,1,0,0.5659252645389673,1,0,2,1.5845248568122732,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
1.5753503310017707,1,0,1,0,-0.4739519263159219,1,0,2,1.5845248568122732,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
1.239584053855939,9,1,1,0,-0.29133783406382596,1,0,2,1.5845248568122732,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-1.1947214554513403,4,2,2,0,3.5429380214228807,1,0,2,1.5845248568122732,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-0.9428967475919666,0,1,1,0,-0.20328621742614306,1,0,2,1.5845248568122732,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
0.31622679170490203,1,0,0,0,-0.2897876295455569,1,0,2,1.5845248568122732,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-1.0268383168784245,1,2,1,0,-0.4801527443889982,1,0,2,1.5845248568122732,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.27136419330030337,4,0,2,0,0.9807599936277693,1,0,2,1.5845248568122732,8,-0.18679403412765025,-0.48121060147537487,-0.36327826546150116,3,1
-0.9428967475919666,1,1,1,0,-0.3232720471401687,1,0,2,1.5845248568122732,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
0.2322852224184441,1,2,0,0,0.019943233204602406,1,0,2,1.5845248568122732,8,0.1805730521981125,-0.48121060147537487,-0.36327826546150116,3,1
-0.4392473318732192,4,2,2,0,1.884219186874981,1,0,2,1.703282290042294,8,-0.554161120453413,-0.48121060147537487,-0.36327826546150116,3,1
